name,phone,address,website,rating,user_ratings_total
Başak Emlak,(0212) 488 01 02,"KAYABAŞI MAH. EVLİYA ÇELEBİ CAD. EMLAK KONUT BAŞAKŞEHİR EVLERİ 1.ETAP 2.KISIM, BAŞAK EMLAK, Kayabaşı, 34306 Başakşehir/İstanbul, Türkiye",https://basakemlak.sahibinden.com/,4.3,7
Samet Emlak Insaat Ve Gayrimenkul,,"Güvercintepe, Gül Sk. No:98, 34494 Başakşehir/İstanbul, Türkiye",https://sametinsaatgayrimenkul.sahibinden.com/,4.9,12
ELVA GAYRİMENKUL,(0212) 471 08 84,"İSHAKPAŞA SK, MEDİKULE SIRA DÜKKANLAR, Başakşehir, G1 Blok NO:36, 34490 Başakşehir/İstanbul, Türkiye",https://elvagayrimenkul.sahibinden.com/,4.4,5
SERRA EMLAK Kayaşehir,(0212) 777 20 30,"Kayabaşı, 34494 Başakşehir/İstanbul, Türkiye",http://www.serraemlak.com/,4.3,34
ALTIN EMLAK KAYAŞEHİR,(0212) 687 66 88,"adnan menderes bulvarı parkmavera 1 sitesi a1 blok no10 ga, Kayabaşı, 34150 Başakşehir/İstanbul, Türkiye",,4.3,42
Altın Emlak Başakşehir Evleri,(0212) 488 11 66,"Kayabaşı, 34494 Başakşehir/İstanbul, Türkiye",http://altinemlak.com.tr/basaksehirevleri,5,2
ABK GAYRIMENKUL YATIRIM DANIŞMANLIĞI,0532 797 00 11,"Başakşehir, Nurettin Topçu Cd No:35 B D.2, 34480 Başakşehir/İstanbul, Türkiye",,4.7,6
Pusula Gayrimenkul ve Yatırım Hizmetleri,0553 733 13 33,"kayabaşı Mah. Adnan Menderes Bulv, Kuzey Yakası, Kayabaşı, B5 Blok No:3, 34494 Başakşehir/İstanbul, Türkiye",http://www.pusulagayrimenkul.com/,4.7,17
Nas Emlak Ltd. Şti.,(0212) 549 55 96,"Ziya Gökalp, Sefaköy Sanayi Sitesi No:13 BLOK NO: 34, 34490 Başakşehir/İstanbul, Türkiye",https://nasemlak.sahibinden.com/,3.4,9
Kayaşehir Odak Emlak,(0212) 777 11 00,"Emlak Konutları, Kayabaşı, Kayaşehir Blv No:22, 34494 Başakşehir/İstanbul, Türkiye",http://www.kayasehirodakemlak.com/,4.2,29
EMLAKÇIN GAYRİMENKUL HİZMETLERİ,(0212) 777 38 60,"Kayabaşı, 15. Bölge İnci Sitesi 1. Kısım 15. Bölge 1. Kısım Giriş Dükkan, 34494 Başakşehir/İstanbul, Türkiye",,3,2
Prestij Gayrimenkul Başakşehir,0534 413 34 54,"İstanbul Başakşehir 5.Etap, Başak, 34480 Başakşehir/İstanbul, Türkiye",,,
BAŞAKTEPE GAYRİMENKUL,0533 561 86 55,"başakşehir mah.olimpiyat stadı yolu bahçetepe istanbul sitesi G/2 BLOK-12, BAŞAK, Başakşehir, 34306 Başakşehir/İstanbul, Türkiye",,5,1
Harakani Gayrimenkul,,"Kayabaşı mah. 24.bölge gökçeada cad. no:3-RB, Kayabaşı, 34494 Başakşehir/İstanbul, Türkiye",https://harakanigayrimenkul.sahibinden.com/,5,30
ÂLÂ Gayrimenkul,0538 441 23 53,"Ziya Gökalp, Hürriyet Bulvari HayatPark Residence No:19/69, 34494 Başakşehir/İstanbul, Türkiye",,4,4
Turyap Basaksehir Agaoglu Temsilciligi,(0212) 603 66 44,"2763. Sk No:40, Ziyagökalp Mahallesi, 34490 Başakşehir/İstanbul, Ziya Gökalp, 34490 Başakşehir/İstanbul, Türkiye",http://www.turyap.com.tr/basaksehiragaoglu,4.7,7
Ata Gayrimenkul Emlak İnşaat,0530 854 63 70,"Kayabaşı Mahallesi Evliya Çelebi Caddesi Emlak Konut Başakşehir Evleri 1. Etap 2.Kısım No:1/ba, Kayabaşı, 34494 Başakşehir/İstanbul, Türkiye",,5,4
Nefel Gayrimenkul Emlak,(0212) 892 90 09,"Kayabaşı Mah. Gazi Yaşargil Cad. No:15/13 T8 Blok Altı, Kayabaşı, 34494 Başakşehir/İstanbul, Türkiye",,5,5
Avrasya gayrimenkul başakşehir,0532 385 14 30,"Kayabaşı mahallesi adnanmenderes bulvarı, kuzeyyaka, A1 blok No:35, 34494 Başakşehir/İstanbul, Türkiye",,,
MY EMLAK OFİSİ,(0212) 487 60 34,"4.Etap 1.Kısım Piramit Çarşı No:3, Başak, 34306 Başakşehir/İstanbul, Türkiye",,3.7,3
Vadi Gayrimenkul,(0212) 687 00 80,"Başakşehir Mah. Olimpiyat Bulvarı Bahçetepe İstanbul Sitesi Medikule, Dükkanları, G1 Blok No:53, Başakşehir, 34480 Başakşehir/İstanbul, Türkiye",,3.8,10
Filiz Emlak,(0212) 487 44 49,"Başakşehir, Nurettin Topçu Cd No:24, 34480 Başakşehir/İstanbul, Türkiye",http://www.filizemlakbasaksehir.com/,4,9
MAKEL GAYRİMENKUL,0532 430 10 74,"Başakşehir, Mimar Kemalattin Blv. No:12, 34480 Başakşehir/İstanbul, Türkiye",,5,2
ALDALİL GAYRİMENKUL | MALL OF İSTANBUL,0532 349 81 22,"Mall of İstanbul The Office Plaza, Ziya Gökalp, Süleyman Demirel Blv ofis plaza Kat:2 No:2, 34490 Başakşehir/İstanbul, Türkiye",http://www.aldalil.com.tr/,4.6,9
Sys Emlak,(0212) 488 33 66,"Başak Mh., 4.Etap 1.kısım İstanbul Çarşısı D:28/A, 34480 Başakşehir/İstanbul, Türkiye",,4.3,7
BAHÇEŞEHİR GAYRİMENKUL,(0212) 669 21 21,"BAHÇEŞEHİR 2. KISIM MAHALLESİ CEYLAN SOKAK NO:3 KC, Bahçeşehir 2. Kısım, E ÇARŞI, 34488 Başakşehir/İstanbul, Türkiye",http://www.bahcesehirgayrimenkul.net/,4.9,13
MERKEZ EMLAK BAŞAKŞEHİR,(0212) 485 10 10,"Başakşehir, Cihangir Sk. 13 C, 34480 Başakşehir/İstanbul, Türkiye",http://merkezemlakbasaksehir.com/ilan/emlak-konut-satilik-kayasehir-10.bolge-ust-ada-da-satilik-85m-tapulu-borcsuz-daire-681643094/detay,,
Meral Emlak Gayrimenkul ve Danışmanlık 1993,(0212) 580 08 49,"Cennet, Yıldırım Sk. No:11B, 34290 Küçükçekmece/İstanbul, Türkiye",https://meralemlak.com/,4.7,96
DAMLA EMLAK,(0212) 579 78 41,"Kemalpaşa Mah. Nebioğlu Sok. 14-C(AREL ÜNİVERSİTESİ ARKASINDA) 34295, Kemalpaşa, 34295 Küçükçekmece/İstanbul, Türkiye",http://www.damlaemlaksefakoy.com/,4.8,111
CADDE EMLAK KÜÇÜKÇEKMECE,0533 500 09 06,"Gültepe, Deliorman Cd. No:3, 34295 Küçükçekmece/İstanbul, Türkiye",https://gultepecaddegayrimenkul.sahibinden.com/,4.9,154
Ülkem Emlak,,"Gültepe, Bağlar Cd. 108 A, 34290 Küçükçekmece/İstanbul, Türkiye",,4.7,64
Point Gayrimenkul Satış Ve Kiralama Ofisi,0532 624 71 61,"Yenimahalle, Yeni Mahalle, Salih Tamcı Sk. no:24/A, 34290 Küçükçekmece/İstanbul, Türkiye",,5,79
Ersin Emlak İstanbul ®,0533 136 87 82,"Cennet, Mevlana Cd. No:4/E 34290, Cennet, 34290 Küçükçekmece/İstanbul, Türkiye",https://ersinemlakistanbul.sahibinden.com/,4.5,42
GÜNEŞ EMLAK-BARIŞ DALYAN,0535 267 38 38,"Atakent, TOKİ-Açelya Evleri, 34307 Küçükçekmece/İstanbul, Türkiye",,4.7,35
Can 34 Gayrimenkul danışmanlığı Halkalı Küçükçekmece,0552 335 55 16,"İstasyon, Kömürcü Yolu Cd. No:13, 34538 Küçükçekmece/İstanbul, Türkiye",http://cangayrimenkul34.com/,5,157
Efa Emlak,0542 525 66 44,"Mehmet Akif, Kemalpaşa Cd. 65/D, 34307 Küçükçekmece/İstanbul, Türkiye",,5,143
DURU EMLAK,0532 224 80 17,"Atatürk, Hürriyet Cd., 34307 Küçükçekmece/İstanbul, Türkiye",https://duruemlakatakent.sahibinden.com/,4.8,12
SCALLA Emlak Küçükçekmece Cennet,0532 669 02 71,"Yeşilova, Tansel Cd. No:54, 34295 Küçükçekmece/İstanbul, Türkiye",https://scallaemlak.com.tr/,5,8
Altın Emlak Halkalı Atakent,0532 612 11 16,"Halkalı Atakent Mahallesi 223. Cd. 213 Sk, Atakent, Güneş Park Çarşı 2/5, 34290 Küçükçekmece/İstanbul, Türkiye",http://altnemlak.sahibinden.com/,4.9,120
ÇEVREM GAYRİMENKUL,0532 796 02 61,"Yeşilova Mah 4, Yeşilova, Barbaros Cd. 53/A, 34299 Küçükçekmece/İstanbul, Türkiye",,4.3,42
UZEMAR Gayrimenkul Emlak Danışmanlığı,0543 784 86 10,"Tevfikbey mh, Dr. Ali Demir Cd No:17/b sefaköy, 34307 Küçükçekmece/İstanbul, Türkiye",,4.9,51
ALTINÇATI Gayrimenkul Yatırım Danışmanlığı,0551 027 55 88,"İSTASYON24 REZİDANS, İstasyon, Yarımburgaz Cd. NO:31 İÇ KAPI NO:85, 34303 Küçükçekmece/İstanbul, Türkiye",https://altincatigayrimenkuldanismanligi.sahibinden.com/,5,41
Halkalı emlak,0507 786 50 32,"Halkalı Merkez, Aksu Sk. No:11, 34303 Küçükçekmece/İstanbul, Türkiye",,5,19
Beşyol Emlak,0532 012 78 93,"Gültepe, Belli Sk. No:10, 34295 Küçükçekmece/İstanbul, Türkiye",,4.7,25
AYKA GROUP GAYRİMENKUL,(0212) 852 22 60,"İstasyon, Namık Kemal Cd. No:16/A, 34303 Küçükçekmece/İstanbul, Türkiye",http://www.aykagroup.com/,5,109
KÜÇÜKÇEKMECE Atakent Remax Meta,(0212) 448 14 14,"Atakent Mah Turgut Özal Bulvarı Dumankaya Miks Sitesi B Blok 48B No:36, Atakent, 34307 Küçükçekmece/İstanbul, Türkiye",https://www.remax.com.tr/meta,4.8,23
KAHRAMAN EMLAK GAYRİMENKUL DANIŞMANLIĞI,(0212) 541 20 04,"Yeni Mahalle, Cengiz Sk. NO:21/B, 34290 Küçükçekmece/İstanbul, Türkiye",,4.8,18
YELKENCİLER GAYRİMENKUL A.Ş,0532 471 00 71,"İstasyon 24 Plaza, İstasyon, Yarımburgaz Cd. No:31, 34303 Küçükçekmece/İstanbul, Türkiye",http://www.yelkencileremlak.com.tr/,2.7,21
Sefaköy Altın Emlak,(0212) 599 40 40,"Kemalpaşa, Sancak Sk., 34295 Küçükçekmece/İstanbul, Türkiye",https://www.altinemlak.com.tr/sefakoy/ilanlar,5,9
Ersin Gümüştaş Remax Street Küçükçekmece Florya,0534 548 05 20,"kartaltepe mahallesi süvari caddesi no:10Y Torkam, Kartaltepe, 34295 Küçükçekmece/İstanbul, Türkiye",https://www.remax.com.tr/ofis/detay/street?t=satilik,4.9,29
Çamur Gayrimenkul,0543 676 33 26,"Toya Moda Sitesi Tevfik Bey Mahallesi 20 Temmuz Caddesi, Tevfik Bey, Şht. Mehmet Sevinç Sk., 34295 Küçükçekmece/İstanbul, Türkiye",http://camurgrup.com/,4.6,53
CENNET PARK EMLAK,(0212) 424 44 43,"Cennet, Alparslan Cd. 62/A, 34290 Küçükçekmece/İstanbul, Türkiye",,4.2,11
ADEM TURHAN GAYRİMENKUL &İNŞAAT,0539 699 68 34,"Cumhuriyet, Kaktüs Sk. No:20, 34290 Küçükçekmece/İstanbul, Türkiye",http://www.ademturhangayrimenkul.com.tr/,5,2
ARAZ EMLAK GAYRİMENKUL,0554 712 34 25,"40-42B Cumhuriyet mahallesi, Cumhuriyet, Yıldız Cd., 34295 Küçükçekmece/İstanbul, Türkiye",,5,1
Yeşil Vadi Arsa Ofisi,444 2 772,"Gültepe Mh Şehit Özgür Güven Cd, Metrobüs Durağı Yanı, Beşyol, Mevki 21/A, 34295 Küçükçekmece/İstanbul, Türkiye",https://www.yesilvadiarsaofisi.com.tr/,4.7,182
irem emlak ofisi YEY danışmanlık,(0212) 592 02 14,"Cennet Mahallesi 2.yavuz selim caddesi, yavuz selim, Camii yanı 73 b, 34290 Küçükçekmece/İstanbul, Türkiye",,4.6,5
Evalmak Gayrimenkul & İnşaat,(0212) 471 30 30,"13/15 B, İnönü, Yaşar Doğu Cd., 34295 Küçükçekmece/İstanbul, Türkiye",http://www.evalmak.com/,4.2,19
Selin Emlak,(0212) 425 87 17,"Fatih, 29 Mayıs Sk No:6 D:4, 34290 Küçükçekmece/İstanbul, Türkiye",https://selinemlak.sahibinden.com/,3.7,3
İSTASYON GAYRİMENKUL,0542 259 96 99,"İstasyon, 34303 Küçükçekmece/İstanbul, Türkiye",,5,19
"CEMPA Gayrimenkul | Atakent, Halkalı",(0212) 471 34 52,"Atakent Mahallesi 222. Cadde, Atakent, 1. İkitelli Cad. No:9 Kat:2, 34303 Küçükçekmece/İstanbul, Türkiye",,4.8,21
ARA GAYRİMENKUL,,"Cumhuriyet, Yeşilçam Sk. No:22d, 34295 Küçükçekmece/İstanbul, Türkiye",https://aragayrimenkul.sahibinden.com/,4.9,8
GÜR EMLAK GAYRİMENKUL,0543 195 34 75,"Tevfik Bey, Nazlı Sok N: 4, 34295 Sefaköy-Küçükçekmece/Küçükçekmece/İstanbul, Türkiye",https://guremlakk.sahibinden.com/,4.1,16
EXTRA HAN GAYRİMENKUL,,"İstasyon, Namık Kemal Cd. No:56, 34303 Küçükçekmece/İstanbul, Türkiye",https://extrahangayrimenkul.sahibinden.com/,5,1
Kayı Gayrimenkul / İç Mimarlık,0554 114 01 46,"Muammer Aksoy Cad, İnönü, No:125 Nivo İstanbul Sitesi A Blok 159 No, 34295 Küçükçekmece/İstanbul, Türkiye",https://kayigrup.net/,4.7,47
DERELİ GAYRİMENKUL HALKALI,0531 709 36 48,"CADDE 24 RESIDANCE, Halkalı Merkez, 1. Posta Sk NO:12 KAT :9 NO: 107, 34290 Küçükçekmece/İstanbul, Türkiye",http://dereligayrimenkul.com/,4.8,21
BRC EMLAK,0535 356 69 44,"Atakent mahallesi 241.sokak Atakent 24 Residence D:71 Halkalı, Atakent, 34307 Küçükçekmece/İstanbul, Türkiye",http://www.brcemlak.com/,5,17
Karaca Emlak,(0212) 698 07 37,"Atakent, Malazgirt Cd. No:23/C, 34307 Küçükçekmece/İstanbul, Türkiye",http://karacaemlakistanbul.com/,3.7,6
Çağ İnşaat Barış Emlak,(0212) 425 61 67,"Cumhuriyet, İnönü Cd. No:35, 34200 Küçükçekmece/İstanbul, Türkiye",,4.3,6
ALPANLAR GAYRİMENKUL & YATIRIM DANIŞMANLIĞI,0535 037 49 19,"İSTASYON MAH 2, İstasyon, Sarıgül Sk. NO:5/1, 34303 Küçükçekmece/İstanbul, Türkiye",https://alpanlargroupgayrimenkul.sahibinden.com/,5,5
DOĞAN İNŞAAT ve GAYRİMENKUL,0546 234 85 11,"İnönü, Hakan Cd. No:69/B, 34295 Küçükçekmece/İstanbul, Türkiye",,4.3,6
ADRES İSTANBUL GAYRİMENKUL,0532 215 11 56,"Halkalı Merkez Mahallesi 1. Posta Sokak, Cadde 24, Halkalı Merkez, 34303 Küçükçekmece/İstanbul, Türkiye",,5,3
KAHVECİ EMLAK GAYRİMENKUL,0544 142 11 83,"Cennet, Barbaros Cd. NO:53/C, 34307 Küçükçekmece/İstanbul, Türkiye",http://www.kahvecigayrimenkul.com/,5,1
Site Emlak,0555 250 30 55,"Atakent, 215. Sk., 34303 Küçükçekmece/İstanbul, Türkiye",http://www.siteemlak.net/,4.1,13
ÖZ GAYRİMENKUL YATIRIM DANIŞMALIĞI,0506 181 68 58,"Cumhuriyet, İnönü Cd. 45/C, 34290 Küçükçekmece/İstanbul, Türkiye",https://ozgayrimenkulll.sahibinden.com/,5,5
Lalezar Gayrimenkul,0544 234 36 36,"Cennet Cennet Mahallesi 2, Cennet, Orhan Gazi Sk. no:12/B, 34290 Küçükçekmece/İstanbul, Türkiye",http://lalezargayrimenkul.com/,4.4,12
Tu Emlak Gayrimenkul Yatirim,,"İnönü, Maslak Çeşme Cd. No:52, 34295 Küçükçekmece/İstanbul, Türkiye",,5,6
Yunus Gayrimenkul,0533 207 29 49,"Tevfik Bey Yayla Sokak &, Tevfik Bey, Yel Değirmeni Cd., 34290 Küçükçekmece/İstanbul, Türkiye",,4.6,5
DEVECİOĞLU EMLAK,0533 653 27 58,"cennet mahallesi mevlana caddesi kalfalı apt no:10/b, Cennet, 34290 Küçükçekmece/İstanbul, Türkiye",,3.3,4
Seba Emlak İnşaat,(0212) 624 76 81,"Kartaltepe Mh 2, Kartaltepe, Eren Sk. No:18 D:A, 34295 Küçükçekmece/İstanbul, Türkiye",https://sebaemlakinsaat.sahibinden.com/,4.4,17
ATMACA GAYRİMENKUL,(0212) 540 10 19,"Fevzi Çakmak, Şair Şinasi Sk. no.13/b, 34295 Küçükçekmece/İstanbul, Türkiye",,5,7
ÇNR YAPI GAYRİMENKUL,0544 426 40 55,"Sultan Murat, Çizmeci Sk. No:33, 34295 Küçükçekmece/İstanbul, Türkiye",https://cnryapigayrimenkul.sahibinden.com/,5,7
Mercanlı Emlak,0537 554 28 89,"Atatürk, İkitelli Cad & 5. Sokak No:43, 34307 Küçükçekmece/İstanbul, Türkiye",,5,1
Mega gayrimenkul,0538 054 08 73,"Fatih, Professor Doctor Aziz Sancar Cd 21-1, 34290 Küçükçekmece/İstanbul, Türkiye",,4.8,6
Yiğit İnşaat Emlak,(0212) 592 46 36,"Cennet, Ziya Gökalp Cd. No:13 D:B, 34290 Küçükçekmece/İstanbul, Türkiye",http://yigitinsaatemlak.com/,4,20
Konut Emlak,0532 344 52 55,"Atakent Mahallesi 1.Etap, Malazgirt Caddesi Sutek B1 Blok Giriş 4 No: 23/E D2, Atakent, 34290 Küçükçekmece/İstanbul, Türkiye",https://konutemlak.sahibinden.com/,4.8,9
Avrupa Emlak Gayrimenkul,(0212) 579 96 29,"Kemalpaşa, Nebioğlu Sk. 13/A, 34295 Küçükçekmece/İstanbul, Türkiye",,5,1
Avcıoglu Gayrimenkul & Danışmanlık,(0212) 495 53 53,"1, Atakent, 222. Cadde No:12, 34303 Küçükçekmece/İstanbul, Türkiye",,4.5,11
Avcılar Arzum Gayrimenkul Emlak,(0212) 509 00 85,"Merkez, Fırın Sk. No.29, 34310 Avcılar/İstanbul, Türkiye",,5,133
STRO Gayrimenkul,0545 421 13 24,"Merkez, Marmara Cd. Bekir Aşçı İş Merkezi No:10 İç Kapı No:22, 34315 Avcılar/İstanbul, Türkiye",http://stro.com.tr/,5,54
İPEKYOL EMLAK,(0212) 694 03 33,"Merkez, Fırın Sk. No: 28/B, 34310 Avcılar/İstanbul, Türkiye",https://www.instagram.com/ipekyolemlak/,4.9,71
ALTIN EMLAK AVCILAR,0530 491 21 03,"Avcilar Merkez Mahallesi Reşitpaşa Caddesi, Merkez, Tıpatan Sk. 14/A, 34310 Avcılar/İstanbul, Türkiye",http://altinemlak.com.tr/avcilarmerkez,5,80
ASER GAYRİMENKUL DANIŞMANLIK HİZMETLERİ,(0212) 422 92 40,"Cihangir, Karınca Sk. No:23, 34310 Avcılar/İstanbul, Türkiye",https://asergayrimenkul.sahibinden.com/,4.6,58
Gülümse Gayrimenkul Emlak ve Danışmanlık Hizmetleri,0541 271 66 17,"Merkez, Şamlı Sk. Ergül Çakıcı İş Merkezi No:27 k:1 d:39, 34310 Avcılar/İstanbul, Türkiye",https://www.hepsiemlak.com/emlak-ofisi/gulumse-139362,5,47
TUŞBA EMLAK HİZMETLERİ,0532 545 07 65,"Reşitpaşa cad. No:118/B, Cihangir, Ormanlı Cd. no: 2/b, 34000 Avcılar/İstanbul, Türkiye",https://tusbaemlakavcilar.sahibinden.com/,4.5,26
Zirve Gayrimenkul,(0212) 422 05 16,"Cihangir, Civa Cd. No:25, 34840 Avcılar/İstanbul, Türkiye",,4.9,31
Anka Gayrimenkul Avcılar,0532 012 47 53,"Denizköşkler, Nazır Sokağı No:1/D, 34315 Avcılar/İstanbul, Türkiye",https://ankagayrimenkul1.sahibinden.com/,5,14
Zent Emlak ve Gayrimenkul,0532 789 62 64,"Avcılar, Denizköşkler, Kırkpınar Sk. no: 7, 34315 Avcılar/İstanbul, Türkiye",,5,24
Müslüm Emlak,(0212) 509 19 19,"Merkez, Reşit Paşa Cd. No:118/A D:11, 34310 Avcılar/İstanbul, Türkiye",http://www.muslumemlak.com.tr/,3.4,72
AVCILAR LİDYA EMLAK,0553 949 30 38,"Cihangir, Sebzeci Sk. NO:47/A, 34310 Avcılar/İstanbul, Türkiye",http://www.lidyaemlakdanismanlik.com/,4.5,24
Gelincik Emlak Danışmanlık,0535 659 74 39,"Merkez, Çiğdem Cd. No:71/C, 34310 Avcılar/İstanbul, Türkiye",http://www.gelincik.org/,4.9,59
Okutan Gayrimenkul İnşaat ve Yapı Malzemeleri,(0212) 590 23 55,"Merkez, Menekşe Sk. No:31 D:1C, 34310 Avcılar/İstanbul, Türkiye",http://www.okutangayrimenkul.com/,4.5,28
Deniz Emlak ve Gayrimenkul Danışmanlık,0532 626 90 19,"Denizköşkler, Denizköşkler Cd. No:28/B, 34315 Avcılar/İstanbul, Türkiye",http://www.denizemlak.com.tr/,5,1
UZMAN GAYRİMENKUL AVCILAR,0532 453 87 60,"Cihangir, Reşit Paşa Cd. no:106/E, 34310 Avcılar/İstanbul, Türkiye",,5,9
Avcılar Satılık Daire,0534 775 78 38,"Ambarlı, Reşit Paşa Cd. no:145 F, 34310 Avcılar/İstanbul, Türkiye",,4.7,6
PEGAAS GAYRİMENKUL,(0212) 590 38 08,"Üniversite Mahallesi, Zambak Sokak No:7/c, pelican mall avm yanı, Üniversite, 34320 Avcılar/İstanbul, Türkiye",http://pegaasgayrimenkul.net/,4.3,39
Karlı Gayrimenkul,0543 434 21 69,"Merkez, Burnaz Cd. No19B, 34310 Avcılar/İstanbul, Türkiye",https://kadirkarligayrimenkul.sahibinden.com/,5,17
AVCILAR GÖKHAN GAYRİMENKUL EMLAK,(0212) 526 65 40,"Ambarlı, Harmanyeri Sk. No:9 D:1, 34310 Avcılar/İstanbul, Türkiye",https://www.instagram.com/gokhangayrimenkulavcilar?igsh=ZXozNHdrazN3Yzd5,5,14
Avcılar Yalçın Emlak Danışmanlık & Aracılık Hizmetleri,(0212) 422 73 51,"Cihangir, Karınca Sk. No:15, 34310 Avcılar/İstanbul, Türkiye",https://yalcinemlak.net/,5,3
FRAGMAN GAYRİMENKUL HİZMETLERİ,(0212) 423 59 45,"Mustafa Kemal Paşa, İstiklal Cd. No:54/b, 34320 Avcılar/İstanbul, Türkiye",http://www.sahibindenfragmangayrimenkul.com/,4.8,15
ZİRVE GAYRİMENKUL AVCILAR MERKEZ,0535 864 47 64,"Merkez, Ahmet Taner Kışlalı Cd. No:6, 34310 Avcılar/İstanbul, Türkiye",http://zirvegayrimenkull.sahibinden.com/,5,6
KÖŞK EMLAK,(0212) 509 12 13,"Denizköşkler, Dr. Sadık Ahmet Cd. no 196/3, 34315 Avcılar/İstanbul, Türkiye",,4.9,7
Birleşmiş Emlakçılar Avcılar Acentesi,0532 451 98 29,"Cumhuriyet Caddesi, Ambarlı, Sebat Sk. No: 1/A, 34315 Avcılar/İstanbul, Türkiye",,5,1
ÖZGÜN EMLAK AVCILAR,0541 320 00 59,"Gümüşpala, Nadide Sk. 14 A, 34315 Avcılar/İstanbul, Türkiye",https://ozgunemlakk.sahibinden.com/,4.9,27
CANAN INSAAT GAYRİMENKUL DANIŞMANLIK,0553 518 03 29,"Cihangir, Deryadil Sokağı No:16, 34310 Avcılar/İstanbul, Türkiye",http://cananinsaatgayrimenkul.com/index2.php?sayfa=emlak_detay&emlak_id=5153160,5,6
Onur Emlak & Gayrimenkul Hizmetleri Avcılar / İstanbul - Real Estate Agency,(0212) 422 34 39,"Cihangir, Üzengi Sk. No:19, 34310 Avcılar/İstanbul, Türkiye",,3.8,6
Paşa Emlak Avcılar,(0212) 422 58 51,"Cihangir, Kirazlı Cd. 39/B, 34310 Avcılar/İstanbul, Türkiye",,4.8,23
Doruk Gayrimenkul,(0212) 423 83 81,"Üniversite, Karataş Sokağı No:31, 34320 Avcılar/İstanbul, Türkiye",,5,6
İlka Gayrimenkul,(0212) 690 00 35,"Mustafa Kemal Paşa, Mareşal Cd. 25/1, 34320 Avcılar/İstanbul, Türkiye",https://ilkagayrimenkull.sahibinden.com/,3.8,25
İnci Can Gayrimenkul,0532 686 50 05,"Cihangir, Karadeniz Sk. No:12, 34810 Avcılar/İstanbul, Türkiye",,1.9,13
Müslüm Emlak İnşaat,(0212) 676 02 02,"Merkez Mahallesi, Yıldırım Beyazıt Cd. No:1, 34320 Avcılar/İstanbul, Türkiye",https://www.muslumemlak.com.tr/,4,12
Time 34 Gayrimenkul,(0212) 591 03 27,"Merkez, Namık Kemal Cd. No:7 D:2B, 34310 Avcılar/İstanbul, Türkiye",http://www.time34.com.tr/,4.8,8
ÖNKUZU GAYRİMENKUL,(0212) 591 71 47,"Denizköşkler, Mehtap Sk. no:16, 34000 Avcılar/İstanbul, Türkiye",,5,5
Yılmaz Emlak YILMAX Gayrimenkul,(0212) 590 22 83,"Merkez Çiğdem Cad 5, Merkez, Tuloğlu Sk. No:27, 34310 Avcılar/İstanbul, Türkiye",https://www.zingat.com/yilmaz-emlak-yilmax-gayrimenkul-49339g,3.9,15
ALDI EMLAK,0537 256 13 94,"Merkez, Menekşe Sk. No:41 D:1A, 34840 Avcılar/İstanbul, Türkiye",,5,4
TUŞBA EMLAK AVCILAR,0532 545 07 65,"Reşitpaşa cad. No:118 /B, Cihangir, Ormanlı Cd. no:2 /b, 34000 Avcılar/İstanbul, Türkiye",https://tusbaemlakavcilar.sahibinden.com/,5,4
General Emlak,0553 020 32 78,"Merkez, Talimhane Sokağı NO1/B, 34315 Avcılar/İstanbul, Türkiye",https://generalemlakavcilar.sahibinden.com/,4.1,7
ARTI EMLAK AVCILAR CİHANGİR,0543 422 00 51,"Cihangir, Kirazlı Cd. No:52, 34310 Avcılar/İstanbul, Türkiye",http://www.altinemlak.com.tr/avcilarcihangir,5,2
KEMAL SAĞLAM EMLAK VE DANIŞMANLIK,0532 476 44 96,"Mustafa Kemal Paşa, Mahir Sk. No:66/CA, 34320 Avcılar/İstanbul, Türkiye",,5,7
FAVORİ EMLAK AVCILAR,0535 497 43 24,"Gümüşpala, Kutlu Sk. No:16, 34320 Avcılar/İstanbul, Türkiye",,3.4,5
Ceyda Gayrimenkul,,"Denizköşkler, Turna Sk., 34315 Avcılar/İstanbul, Türkiye",http://www.ceydagayrimenkul.com/,4.8,10
Şahin Emlak ve Gayrimenkul Danışmanlığı,0533 549 00 60,"Gümüşpala Mahallesi. Şükrübey Caddesi. No:6 Dükkan: 1, Gümüşpala, 34320 Avcılar/İstanbul, Türkiye",https://www.facebook.com/%C5%9Eahin-%C4%B0n%C5%9Faat-ve-Gayrimenkul-Dan%C4%B1%C5%9Fmanl%C4%B1%C4%9F%C4%B1-161845567346461/,5,3
Özcan Gayrimenkul,(0212) 676 17 30,"Merkez, Talimhane Sokağı No:9 D:2, 34325 Avcılar/İstanbul, Türkiye",,4.4,8
ERDOĞAN EMLAK,0530 494 01 29,"no:, Gümüşpala, Palmiye Sk. No:22, 34320 Avcılar/İstanbul, Türkiye",http://erdoganemlak.sahibinden.com/,4.7,7
Jale Emlak,0532 697 40 55,"Denizköşkler Reşitpaşa Cad, Denizköşkler, Ardıç Sk. No:30, 34315 Avcılar/İstanbul, Türkiye",http://jaleemlak.com/,3.9,8
Star Life inşaat emlak,(0212) 694 20 02,"Merkez Namık Kemal Caddesi, Merkez, Anadolu Sk. No:4, 34310 Avcılar/İstanbul, Türkiye",,5,4
GÜMÜŞ GAYRİMENKUL,(0212) 590 24 12,"Merkez, Şamlı Sk. 41/A, 34310 Avcılar/İstanbul, Türkiye",http://www.gumus-gayrimenkul.com/,3,4
